"sep=	"
Shimmer9507_Timestamp_FormattedUnix_CAL	Shimmer9507_ECG_EMG_Status1_CAL	Shimmer9507_EMG_CH1_16BIT_CAL	Shimmer9507_EMG_CH2_16BIT_CAL	
yyyy/mm/dd hh:mm:ss.000	no units	mV	mV	
2015/06/26 12:36:42.619	128.0	-2.68031352682068	4.30511897132277	
2015/06/26 12:36:42.621	128.0	-2.68031352682068	4.30511897132277	
2015/06/26 12:36:42.623	128.0	-2.68954537593717	4.30511897132277	
2015/06/26 12:36:42.625	128.0	-2.68954537593717	4.30511897132277	
2015/06/26 12:36:42.627	128.0	-2.692622658976	4.30511897132277	
2015/06/26 12:36:42.629	128.0	-2.692622658976	4.30511897132277	
2015/06/26 12:36:42.631	128.0	-2.68954537593717	4.3081962543616	
2015/06/26 12:36:42.633	128.0	-2.68954537593717	4.3081962543616	
2015/06/26 12:36:42.635	128.0	-2.68646809289834	4.30511897132277	
2015/06/26 12:36:42.637	128.0	-2.68646809289834	4.30511897132277	
2015/06/26 12:36:42.639	128.0	-2.68646809289834	4.30511897132277	
2015/06/26 12:36:42.641	128.0	-2.68646809289834	4.30511897132277	
2015/06/26 12:36:42.643	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.645	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.647	128.0	-2.68954537593717	4.3081962543616	
2015/06/26 12:36:42.649	128.0	-2.68954537593717	4.3081962543616	
2015/06/26 12:36:42.651	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.653	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.655	128.0	-2.68339080985951	4.3081962543616	
2015/06/26 12:36:42.657	128.0	-2.68339080985951	4.3081962543616	
2015/06/26 12:36:42.659	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.660	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.662	128.0	-2.68646809289834	4.31127353740043	
2015/06/26 12:36:42.664	128.0	-2.68646809289834	4.31127353740043	
2015/06/26 12:36:42.666	128.0	-2.68646809289834	4.31127353740043	
2015/06/26 12:36:42.668	128.0	-2.68646809289834	4.31127353740043	
2015/06/26 12:36:42.670	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.672	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.674	128.0	-2.68339080985951	4.3081962543616	
2015/06/26 12:36:42.676	128.0	-2.68339080985951	4.3081962543616	
2015/06/26 12:36:42.678	128.0	-2.68031352682068	4.30511897132277	
2015/06/26 12:36:42.680	128.0	-2.68031352682068	4.30511897132277	
2015/06/26 12:36:42.682	128.0	-2.68339080985951	4.31127353740043	
2015/06/26 12:36:42.684	128.0	-2.68339080985951	4.31127353740043	
2015/06/26 12:36:42.686	128.0	-2.68646809289834	4.32665995259458	
2015/06/26 12:36:42.688	128.0	-2.68646809289834	4.32665995259458	
2015/06/26 12:36:42.690	128.0	-2.68646809289834	4.32665995259458	
2015/06/26 12:36:42.692	128.0	-2.68339080985951	4.31435082043926	
2015/06/26 12:36:42.694	128.0	-2.68339080985951	4.31435082043926	
2015/06/26 12:36:42.696	128.0	-2.68031352682068	4.30204168828394	
2015/06/26 12:36:42.698	128.0	-2.68031352682068	4.30204168828394	
2015/06/26 12:36:42.700	128.0	-2.67108167770419	4.29896440524511	
2015/06/26 12:36:42.702	128.0	-2.67108167770419	4.29896440524511	
2015/06/26 12:36:42.703	128.0	-2.68031352682068	4.29896440524511	
2015/06/26 12:36:42.705	128.0	-2.68031352682068	4.29896440524511	
2015/06/26 12:36:42.707	128.0	-2.692622658976	4.3081962543616	
2015/06/26 12:36:42.709	128.0	-2.692622658976	4.3081962543616	
2015/06/26 12:36:42.711	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.713	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.715	128.0	-2.68031352682068	4.3081962543616	
2015/06/26 12:36:42.717	128.0	-2.68031352682068	4.3081962543616	
2015/06/26 12:36:42.719	128.0	-2.68339080985951	4.3081962543616	
2015/06/26 12:36:42.721	128.0	-2.68339080985951	4.3081962543616	
2015/06/26 12:36:42.723	128.0	-2.68339080985951	4.31127353740043	
2015/06/26 12:36:42.725	128.0	-2.68339080985951	4.31127353740043	
2015/06/26 12:36:42.727	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.729	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.731	128.0	-2.68339080985951	4.3081962543616	
2015/06/26 12:36:42.733	128.0	-2.68339080985951	4.3081962543616	
2015/06/26 12:36:42.735	128.0	-2.68339080985951	4.3081962543616	
2015/06/26 12:36:42.737	128.0	-2.68339080985951	4.3081962543616	
2015/06/26 12:36:42.739	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.741	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.743	128.0	-2.68954537593717	4.3081962543616	
2015/06/26 12:36:42.744	128.0	-2.68954537593717	4.3081962543616	
2015/06/26 12:36:42.746	128.0	-2.68646809289834	4.31127353740043	
2015/06/26 12:36:42.748	128.0	-2.68646809289834	4.31127353740043	
2015/06/26 12:36:42.750	128.0	-2.68646809289834	4.31127353740043	
2015/06/26 12:36:42.752	128.0	-2.68646809289834	4.31127353740043	
2015/06/26 12:36:42.754	128.0	-2.68339080985951	4.31127353740043	
2015/06/26 12:36:42.756	128.0	-2.68339080985951	4.31127353740043	
2015/06/26 12:36:42.758	128.0	-2.68339080985951	4.31435082043926	
2015/06/26 12:36:42.760	128.0	-2.68339080985951	4.31435082043926	
2015/06/26 12:36:42.762	128.0	-2.68339080985951	4.32050538651692	
2015/06/26 12:36:42.764	128.0	-2.68339080985951	4.32050538651692	
2015/06/26 12:36:42.766	128.0	-2.68339080985951	4.32050538651692	
2015/06/26 12:36:42.768	128.0	-2.68339080985951	4.31127353740043	
2015/06/26 12:36:42.770	128.0	-2.68339080985951	4.31127353740043	
2015/06/26 12:36:42.772	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.774	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.776	128.0	-2.68339080985951	4.30204168828394	
2015/06/26 12:36:42.778	128.0	-2.68339080985951	4.30204168828394	
2015/06/26 12:36:42.780	128.0	-2.68031352682068	4.29896440524511	
2015/06/26 12:36:42.782	128.0	-2.68031352682068	4.29896440524511	
2015/06/26 12:36:42.784	128.0	-2.68339080985951	4.30511897132277	
2015/06/26 12:36:42.785	128.0	-2.68339080985951	4.30511897132277	
2015/06/26 12:36:42.787	128.0	-2.68031352682068	4.31127353740043	
2015/06/26 12:36:42.789	128.0	-2.68031352682068	4.31127353740043	
2015/06/26 12:36:42.791	128.0	-2.67415896074302	4.31742810347809	
2015/06/26 12:36:42.793	128.0	-2.67415896074302	4.31742810347809	
2015/06/26 12:36:42.795	128.0	-2.68031352682068	4.3081962543616	
2015/06/26 12:36:42.797	128.0	-2.68031352682068	4.3081962543616	
2015/06/26 12:36:42.799	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.801	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.803	128.0	-2.68954537593717	4.31127353740043	
2015/06/26 12:36:42.805	128.0	-2.68954537593717	4.31127353740043	
2015/06/26 12:36:42.807	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.809	128.0	-2.68646809289834	4.3081962543616	
2015/06/26 12:36:42.811	128.0	-2.68339080985951	4.30511897132277	
2015/06/26 12:36:42.813	128.0	-2.68339080985951	4.30511897132277	
2015/06/26 12:36:42.815	128.0	-2.68031352682068	4.30511897132277	
2015/06/26 12:36:42.817	128.0	-2.68031352682068	4.30511897132277	
2015/06/26 12:36:42.819	128.0	-2.68031352682068	4.3081962543616	
2015/06/26 12:36:42.821	128.0	-2.68031352682068	4.3081962543616	
2015/06/26 12:36:42.823	128.0	-2.68339080985951	4.3081962543616	
2015/06/26 12:36:42.825	128.0	-2.68339080985951	4.3081962543616	
2015/06/26 12:36:42.827	128.0	-2.68031352682068	4.31127353740043	
2015/06/26 12:36:42.828	128.0	-2.68031352682068	4.31127353740043	
2015/06/26 12:36:42.830	128.0	-2.67108167770419	4.3081962543616	
2015/06/26 12:36:42.832	128.0	-2.67108167770419	4.3081962543616	
2015/06/26 12:36:42.834	128.0	-2.67723624378185	4.3081962543616	
2015/06/26 12:36:42.836	128.0	-2.67723624378185	4.3081962543616	
2015/06/26 12:36:42.838	128.0	-2.68646809289834	4.30511897132277	
2015/06/26 12:36:42.840	128.0	-2.68646809289834	4.30511897132277	
2015/06/26 12:36:42.842	128.0	-2.68646809289834	4.30511897132277	
2015/06/26 12:36:42.844	128.0	-2.68339080985951	4.3081962543616	
2015/06/26 12:36:42.846	128.0	-2.68339080985951	4.3081962543616	
2015/06/26 12:36:42.848	128.0	-2.68339080985951	4.31435082043926	
2015/06/26 12:36:42.850	128.0	-2.68339080985951	4.31435082043926	
2015/06/26 12:36:42.852	128.0	-2.68031352682068	4.31435082043926	
